date,precip,tmax,tmin,tmean,trange,srad,vpd
2001-01-21,0,20.92,0.93,10.925,19.990000000000002,345.9,497.08
2001-01-22,0,22.07,5.9,13.985,16.17,310.92,736.34
2001-01-23,0,20.88,3.46,12.17,17.419999999999998,328.1,609.87
2001-01-24,0,21.54,2.97,12.254999999999999,18.57,340.32,572.88
2001-01-25,0,18.09,4.73,11.41,13.36,283.78,733.64
2001-01-26,0,15.84,1.01,8.425,14.83,309.34,554.28
2001-01-27,14.43,13.77,4.67,9.219999999999999,9.1,159.49,852.02
2001-01-28,4.74,13.49,3.04,8.265,10.45,181.4,759.45
2001-01-29,0,14.7,1.66,8.18,13.04,288.16,676.64
2001-01-30,0,15.45,1.81,8.629999999999999,13.639999999999999,298.99,670.93
2001-01-31,0,15.32,1.64,8.48,13.68,304.16,659.09
2001-02-01,0,18.77,1.94,10.355,16.83,345.88,622.13
2001-02-02,0,20.08,2.19,11.135,17.889999999999997,357.43,616.94
2001-02-03,0,22.11,1.78,11.945,20.33,378.31,572.93
2001-02-04,0,24.81,3.59,14.2,21.22,383.94,599.38
2001-02-05,0,25.21,5.13,15.17,20.080000000000002,376.19,670.95
2001-02-06,0,25.93,6.32,16.125,19.61,373.36,725.69
2001-02-07,0,22.74,10.68,16.71,12.059999999999999,279.45,1146.88
2001-02-08,0,15.66,4.51,10.085,11.15,273.74,800.36
2001-02-09,0,15,-0.35,7.325,15.35,347.33,519.24
2001-02-10,0,19.97,0.45,10.209999999999999,19.52,390.39,492.83
2001-02-11,0,19.42,1.6,10.510000000000002,17.82,375.27,548.02
2001-02-12,0,21.45,1.44,11.445,20.009999999999998,394.65,515.82
2001-02-13,0,19.03,3.45,11.24,15.580000000000002,348.96,648.15
2001-02-14,5.59,14.03,3.27,8.65,10.76,203.1,772.03
2001-02-15,0,15.4,2.41,8.905000000000001,12.99,314.4,672.48
2001-02-16,0,16.99,1.69,9.34,15.299999999999999,352.63,600.22
2001-02-17,0,19.06,2.16,10.61,16.9,374.6,590.4
2001-02-18,0,22.75,5.46,14.105,17.29,377.14,714.59
2001-02-19,0,23.21,3.37,13.290000000000001,19.84,407.19,589.14
2001-02-20,0,23.85,6.19,15.020000000000001,17.66,385.19,733.01
2001-02-21,0,24.17,4.66,14.415000000000001,19.51,408.14,634.95
2001-02-22,0,23.83,4.48,14.155,19.349999999999998,409.3,626.58
2001-02-23,0,20.62,7.73,14.175,12.89,320.36,911.93
2001-02-24,0,18.6,3.73,11.165000000000001,14.870000000000001,362.01,665.23
2001-02-25,0,18.51,6.03,12.270000000000001,12.48,320.12,824.17
2001-02-26,3.28,19,8.4,13.7,10.6,207.94,1101.49
2001-02-27,0,19.72,5.13,12.424999999999999,14.59,361.11,738.29
2001-02-28,6.66,17.52,5.3,11.41,12.219999999999999,238.55,890.47
2001-03-01,0,17.98,3.76,10.870000000000001,14.22,361.12,706.07
2001-03-02,0,19.6,2.57,11.085,17.03,406.04,605.75
2001-03-03,0,19.57,4.57,12.07,15,377.43,720.09
2001-03-04,0,23.36,3.36,13.36,20,443.67,586.8
2001-03-05,0,22.51,7.53,15.020000000000001,14.98,383.01,726.71
2001-03-06,0,24.2,9.62,16.91,14.58,378.18,826.93
2001-03-07,21.88,20.07,9.97,15.02,10.1,215.2,1164.7
2001-03-08,0,18.76,7.7,13.23,11.060000000000002,319.8,965.78
2001-03-09,0,21,7.97,14.485,13.030000000000001,363.18,914.56
2001-03-10,1.86,19.74,7.35,13.544999999999998,12.389999999999999,353.22,895.38
2001-03-11,0,17.62,4.59,11.105,13.030000000000001,373.64,741.88
2001-03-12,0,19.64,5.37,12.505,14.27,402,716.5
2001-03-13,0,22.68,5.07,13.875,17.61,454.65,633.17
2001-03-14,0,24.51,6.46,15.485000000000001,18.05,461.28,675.71
2001-03-15,0,24.46,7.56,16.01,16.900000000000002,447.17,741.79
2001-03-16,0,25.75,6.34,16.045,19.41,477.36,643.82
2001-03-17,0,24.52,8.44,16.48,16.08,433.44,799.41
2001-03-18,0,26.48,4.93,15.705,21.55,500.5,557.89
2001-03-19,0,29.26,6.69,17.975,22.57,506.76,604.53
2001-03-20,0,32.08,10.36,21.22,21.72,494.83,766.79
2001-03-21,0,31.95,9.78,20.865,22.17,501.47,728.68
2001-03-22,0,32.82,10.57,21.695,22.25,501.79,759.97
2001-03-23,0,31.85,9.81,20.830000000000002,22.04,503.41,724.73
2001-03-24,0,31.87,9.64,20.755000000000003,22.23,507.09,710.19
2001-03-25,0,32.32,9.39,20.855,22.93,512.32,687.75
2001-03-26,0,31.02,10.15,20.585,20.869999999999997,493.38,753.92
2001-03-27,0,29.92,9.19,19.555,20.730000000000004,493.19,712.61
2001-03-28,0,31.21,10.8,21.005000000000003,20.41,485.61,791.97
2001-03-29,0,31.21,10.57,20.89,20.64,488.62,774.37
2001-03-30,0,29.62,10.82,20.22,18.8,465.05,829.02
2001-03-31,0,31.25,10.27,20.759999999999998,20.98,492.86,749.87
2001-04-01,0,32.42,12.32,22.37,20.1,479.05,868.23
2001-04-02,0,30.08,15.82,22.95,14.259999999999998,377.51,1313
2001-04-03,0,28.38,12.69,20.535,15.69,416.72,1016.55
2001-04-04,0,28.27,11.48,19.875,16.79,439.54,903.86
2001-04-05,0,24.08,13.22,18.65,10.859999999999998,311.94,1279.39
2001-04-06,20.21,20.79,8.95,14.87,11.84,255.87,1076.16
2001-04-07,0,24.58,7.74,16.16,16.839999999999996,446.99,822.6
2001-04-08,0,23.2,9.14,16.17,14.059999999999999,392.16,976.09
2001-04-09,0,23.46,6.07,14.765,17.39,459.79,727.48
2001-04-10,0.75,21.03,7.07,14.05,13.96,395.2,823.01
2001-04-11,0,22.56,4.28,13.42,18.279999999999998,478.98,602.17
2001-04-12,0,23.36,8.52,15.94,14.84,413,870.39
2001-04-13,0,28.46,8.08,18.27,20.380000000000003,507.79,636.91
2001-04-14,0,30.15,8.53,19.34,21.619999999999997,521.69,628.44
2001-04-15,0,32.5,10.25,21.375,22.25,526.26,681.52
2001-04-16,0,34.26,10.29,22.275,23.97,541.84,651.37
2001-04-17,0,36.01,10.93,23.47,25.08,553.35,592.17
2001-04-18,0,35.87,12.58,24.224999999999998,23.29,535.6,684.05
2001-04-19,0,33.26,19.33,26.294999999999998,13.93,374.41,1486.91
2001-04-20,0,29.83,13.27,21.549999999999997,16.56,447.68,899.96
2001-04-21,2.48,24.82,9.57,17.195,15.25,320.29,933.57
2001-04-22,0,22.75,4.97,13.86,17.78,488.82,530.41
2001-04-23,0,29.04,8.01,18.525,21.03,532.52,557.23
2001-04-24,0,34.97,12.48,23.725,22.49,541.96,688.91
2001-04-25,0,37.62,15.54,26.58,22.08,531.45,835.65
2001-04-26,0,37.73,16.07,26.9,21.659999999999997,526.26,870.87
2001-04-27,0,37.33,18.14,27.735,19.189999999999998,489.61,1072.71
2001-04-28,0,36.07,16.16,26.115000000000002,19.91,514.72,717.39
2001-04-29,0,34.99,14.05,24.520000000000003,20.94,535.1,597.01
2001-04-30,0,36.34,13.98,25.160000000000004,22.360000000000003,550.98,594.01
2001-05-01,0,37.02,15.21,26.115000000000002,21.810000000000002,543.65,646.63
2001-05-02,0,36.79,14.71,25.75,22.08,545.54,624.96
2001-05-03,0,31.2,15.51,23.355,15.69,444.36,786.19
2001-05-04,0,28.57,9.99,19.28,18.58,506.56,481.05
2001-05-05,0,32.52,11.02,21.770000000000003,21.500000000000004,543.48,482.75
2001-05-06,0,35.18,12.58,23.88,22.6,550.37,538.81
2001-05-07,0,38.6,14.27,26.435000000000002,24.330000000000002,562.45,606.06
2001-05-08,0,41.08,16.35,28.715,24.729999999999997,559.76,698.97
2001-05-09,0,41.59,17.1,29.345000000000002,24.490000000000002,554.69,735.84
2001-05-10,0,40.26,17.58,28.919999999999998,22.68,534.64,760.07
2001-05-11,0,40.23,17.77,29,22.459999999999997,531.33,769.87
2001-05-12,0,39.8,21.32,30.56,18.479999999999997,464.31,974.18
2001-05-13,0,38.08,21.99,30.034999999999997,16.09,418.23,1156.9
2001-05-14,0,37.11,18.39,27.75,18.72,479.74,802.18
2001-05-15,0,37.67,16.81,27.240000000000002,20.860000000000003,516.81,721.53
2001-05-16,0,38.31,16.53,27.42,21.78,529.47,707.96
2001-05-17,0,39.26,17.54,28.4,21.72,527.79,757.81
2001-05-18,0,38.73,18.92,28.825,19.809999999999995,502.11,831.35
2001-05-19,0,34.36,19.79,27.075,14.57,401.86,966.63
2001-05-20,0,36.96,20.42,28.69,16.54,443.14,918.28
2001-05-21,0,39.04,19.87,29.455,19.169999999999998,489.77,885.31
2001-05-22,0,41.28,19.36,30.32,21.92,526.18,856.03
2001-05-23,0,42.17,19.85,31.01,22.32,529.23,884.33
2001-05-24,0,42.86,20.68,31.77,22.18,525.74,933.73
2001-05-25,0,42.52,21.3,31.910000000000004,21.220000000000002,513.29,972.48
2001-05-26,0,42.47,21.62,32.045,20.849999999999998,508.43,993
2001-05-27,0,41.38,21.59,31.485,19.790000000000003,494.5,991.48
2001-05-28,0,37.1,16.8,26.950000000000003,20.3,512.24,721.03
2001-05-29,0,37.9,18.05,27.975,19.849999999999998,503.9,784.12
2001-05-30,0,41.34,20.45,30.895000000000003,20.890000000000004,512.53,920.22
2001-05-31,0,43,21.59,32.295,21.41,516.25,991.56
2001-06-01,0,42.8,20.96,31.88,21.839999999999996,523.5,951.51
2001-06-02,0,40.29,22.73,31.509999999999998,17.56,458.44,1067.3
2001-06-03,0,39.06,21.34,30.200000000000003,17.720000000000002,464.72,975.58
2001-06-04,0,36.82,19.86,28.34,16.96,456.51,884.71
2001-06-05,0,38.06,17.68,27.87,20.380000000000003,514.69,765.01
2001-06-06,0,40.68,18.76,29.72,21.919999999999998,532.01,822.41
2001-06-07,0,42.29,20.16,31.225,22.13,531.78,902.49
2001-06-08,0,43.39,20.95,32.17,22.44,533.66,950.49
2001-06-09,0,42.76,21.2,31.979999999999997,21.56,523.96,966.12
2001-06-10,0,42.6,20.51,31.555,22.09,531.68,923.64
2001-06-11,0,42.24,21.7,31.97,20.540000000000003,509.58,998.63
2001-06-12,0,40.46,21.64,31.05,18.82,484.89,994.81
2001-06-13,0,37.72,21.29,29.505,16.43,446.87,971.78
2001-06-14,0,36.04,17.85,26.945,18.189999999999998,485.37,773.65
2001-06-15,0,39.71,15.44,27.575,24.270000000000003,564.19,656.98
2001-06-16,0,42.56,19,30.78,23.560000000000002,549.22,835.58
2001-06-17,0,43.79,20.57,32.18,23.22,541.07,927.3
2001-06-18,0,43.1,23.41,33.255,19.69,490.27,1115.35
2001-06-19,0,42.52,27.26,34.89,15.260000000000002,405.81,1424.36
2001-06-20,0,41.41,27.19,34.3,14.219999999999995,386.73,1417.74
2001-06-21,0,41.49,24.64,33.065,16.85,445.88,1206.77
2001-06-22,0,41.45,27.49,34.47,13.960000000000004,384.83,1445.04
2001-06-23,0,41.37,26.55,33.96,14.819999999999997,407.71,1362.37
2001-06-24,0,41.98,26.05,34.015,15.929999999999996,432.55,1319.59
2001-06-25,0,40.29,24.14,32.215,16.15,443.62,1168.98
2001-06-26,0,39.82,19.76,29.79,20.06,515.97,879.2
2001-06-27,0,40.57,21.77,31.17,18.8,493.86,1003.22
2001-06-28,0,43.38,22.04,32.71,21.340000000000003,525.62,1021.14
2001-06-29,0,44.87,24.63,34.75,20.24,505.07,1205.82
2001-06-30,0,44.76,26.93,35.845,17.83,464.75,1395.37
2001-07-01,0,45.24,27.75,36.495000000000005,17.490000000000002,458.14,1468.53
2001-07-02,0,47.28,28.12,37.7,19.16,480.72,1502.67
2001-07-03,0,45.46,30.23,37.845,15.23,410.59,1710.87
2001-07-04,0,43.2,28.59,35.895,14.610000000000003,405,1547.41
2001-07-05,0,39.12,27.41,33.265,11.709999999999997,347.15,1437.82
2001-07-06,0.22,34.74,23.91,29.325000000000003,10.830000000000002,337.39,1152.2
2001-07-07,0,38.35,24.88,31.615000000000002,13.470000000000002,403.33,1225.33
2001-07-08,0,37.26,25.91,31.585,11.349999999999998,354.72,1308.46
2001-07-09,0,38.37,23.61,30.99,14.759999999999998,441.89,1130.23
2001-07-10,0,38.39,24.98,31.685000000000002,13.41,413.83,1233.11
2001-07-11,0,40.17,26.62,33.395,13.55,415.52,1368.45
2001-07-12,0,40.32,23.95,32.135,16.37,479,1154.99
2001-07-13,0,42.26,27.59,34.925,14.669999999999998,437.22,1453.99
2001-07-14,0,43.21,26.39,34.8,16.82,479.84,1348.48
2001-07-15,0,42.06,25.56,33.81,16.500000000000004,480.92,1280.04
2001-07-16,0,41.28,20.96,31.12,20.32,546.99,951.19
2001-07-17,0,39.73,26.03,32.879999999999995,13.699999999999996,433.41,1318.32
2001-07-18,0,40.15,24.29,32.22,15.86,481.68,1180.37
2001-07-19,0,41.54,25.35,33.445,16.189999999999998,483.33,1262.37
2001-07-20,0,41.32,26.5,33.91,14.82,454.92,1357.99
2001-07-21,0,41.2,25.78,33.49,15.420000000000002,468.93,1297.86
2001-07-22,0,41.37,25.94,33.655,15.429999999999996,467.86,1310.69
2001-07-23,0,41.62,28.31,34.964999999999996,13.309999999999999,418.5,1520.3
2001-07-24,0,42.49,24.26,33.375,18.23,515.23,1177.68
2001-07-25,0,40.21,27.49,33.85,12.720000000000002,408.41,1444.4
2001-07-26,0,39.85,24.52,32.185,15.330000000000002,473.28,1197.94
2001-07-27,0,41.9,26.17,34.035,15.729999999999997,475.93,1329.61
2001-07-28,0,42.33,26.44,34.385,15.889999999999997,480.42,1352.57
2001-07-29,0,39.85,27.98,33.915,11.870000000000001,398.01,1489.12
2001-07-30,12.27,36.41,21.95,29.18,14.459999999999997,355.03,1014.83
2001-07-31,0,40.15,25.53,32.84,14.619999999999997,467.59,1277.58
2001-08-01,0,39.08,26.4,32.739999999999995,12.68,428.47,1349.23
2001-08-02,0,41.05,26.93,33.989999999999995,14.119999999999997,457.8,1394.65
2001-08-03,0,42.4,26.61,34.504999999999995,15.79,486.78,1367.02
2001-08-04,0,42.59,28.09,35.34,14.500000000000004,457.56,1499.48
2001-08-05,0,40.22,25.82,33.019999999999996,14.399999999999999,461.07,1300.75
2001-08-06,0,43.3,26.89,35.095,16.409999999999997,489.38,1391.08
2001-08-07,0,45.19,26.74,35.964999999999996,18.45,513.19,1378.34
2001-08-08,0,37.65,28.47,33.06,9.18,321.49,1535.35
2001-08-09,2.55,36.11,21.99,29.049999999999997,14.120000000000001,345.79,1017.63
2001-08-10,0,36.06,24.29,30.175,11.770000000000003,402.76,1180.14
2001-08-11,0,40.08,25.59,32.835,14.489999999999998,459.35,1282.23
2001-08-12,0,40.12,26.18,33.15,13.939999999999998,446.5,1331.06
2001-08-13,0,39.21,26.29,32.75,12.920000000000002,426.41,1339.75
2001-08-14,0,38.81,25.51,32.160000000000004,13.3,438.37,1275.32
2001-08-15,0,40.36,24.29,32.325,16.07,493.71,1180.39
2001-08-16,0,41.05,25.65,33.349999999999994,15.399999999999999,477.05,1286.72
2001-08-17,6.28,40.14,24.14,32.14,16,367.92,1168.66
2001-08-18,0,38.97,25.22,32.095,13.75,447.8,1252.48
2001-08-19,0,40.13,25.31,32.72,14.820000000000004,466.92,1259.56
2001-08-20,0,40.53,26.08,33.305,14.450000000000003,457.58,1322.33
2001-08-21,0,41.47,25.32,33.394999999999996,16.15,486.58,1260.28
2001-08-22,0,39.85,23.64,31.745,16.21,490.33,1131.85
2001-08-23,0,40.78,22.28,31.53,18.5,522.44,1036.68
2001-08-24,0,42.47,22.1,32.285,20.369999999999997,536.82,1024.88
2001-08-25,0,44.02,22,33.010000000000005,22.020000000000003,546.5,1018.33
2001-08-26,0,45,22.58,33.79,22.42,543.93,1057.47
2001-08-27,0,43.84,24.35,34.095,19.490000000000002,511.57,1184.98
2001-08-28,0,43.13,25.6,34.365,17.53,481.18,1282.64
2001-08-29,0,41.05,27.06,34.055,13.989999999999998,418.38,1406.46
2001-08-30,0,39.07,23.78,31.425,15.29,450.32,1142.15
2001-08-31,0,38.9,23.25,31.075,15.649999999999999,455.01,1103.7
2001-09-01,0,39.51,22.64,31.075,16.869999999999997,472.78,1061.6
2001-09-02,0,39.55,24.4,31.974999999999998,15.149999999999999,439.69,1188.58
2001-09-03,0,41.08,24.19,32.635,16.889999999999997,465.05,1172.94
2001-09-04,0,42.24,24.68,33.46,17.560000000000002,470.05,1210.12
2001-09-05,0,41.32,22.98,32.15,18.34,482.51,1085.22
2001-09-06,0,40.4,23.04,31.72,17.36,468.57,1088.97
2001-09-07,0,39.07,21.77,30.42,17.3,465.97,1002.77
2001-09-08,0,38.83,19.31,29.07,19.52,495.4,853.34
2001-09-09,0,39.66,19.3,29.479999999999997,20.359999999999996,499.47,852.77
2001-09-10,0,41.33,20.06,30.695,21.27,502.18,896.65
2001-09-11,0,41.96,24.54,33.25,17.42,443.63,1199.03
2001-09-12,0,42.69,25.47,34.08,17.22,434.65,1272.23
2001-09-13,0,37.95,27.24,32.595,10.710000000000004,305.77,1422.46
2001-09-14,0,36.48,24.13,30.305,12.349999999999998,350.78,1168.22
2001-09-15,0,38.53,25.66,32.095,12.870000000000001,357.69,1287.48
2001-09-16,0,39.09,25.42,32.255,13.670000000000002,373.73,1268.65
2001-09-17,0,38.49,23.58,31.035,14.910000000000004,398.79,1128.02
2001-09-18,0,38.79,20.45,29.619999999999997,18.34,453.75,919.74
2001-09-19,0,40.04,19.03,29.535,21.009999999999998,481.36,837.33
2001-09-20,0,40.4,20.67,30.535,19.729999999999997,461.33,933.17
2001-09-21,0,41.29,20.02,30.655,21.27,474.4,893.98
2001-09-22,0,41.1,19.67,30.385,21.43,473.18,873.95
2001-09-23,0,42.33,18.6,30.465,23.729999999999997,490.41,813.45
2001-09-24,0,39.83,25.2,32.515,14.629999999999999,369.72,1251.1
2001-09-25,0,39.71,22.04,30.875,17.67,423.16,1020.99
2001-09-26,0,40.16,20.97,30.564999999999998,19.189999999999998,441.85,952.12
2001-09-27,0,40.84,18.75,29.795,22.090000000000003,470.02,821.8
2001-09-28,0,41.25,18.17,29.71,23.08,474.1,790.4
2001-09-29,0,40.51,19.24,29.875,21.27,452.74,849.37
2001-09-30,0,38.96,19.94,29.450000000000003,19.02,425.28,889.75
2001-10-01,0,33,22.9,27.95,10.100000000000001,266.77,1079.4
2001-10-02,0,33.01,20.04,26.525,12.969999999999999,331.34,895.48
2001-10-03,0,33.74,21.99,27.865000000000002,11.750000000000004,303.69,1017.59
2001-10-04,0,33.86,17.97,25.915,15.89,383.53,779.88
2001-10-05,0,34.18,17.46,25.82,16.72,395.06,753.64
2001-10-06,14.27,33.06,19.37,26.215000000000003,13.690000000000001,256.63,856.71
2001-10-07,0,30.71,18.61,24.66,12.100000000000001,308.01,906.44
2001-10-08,0,30.07,15.58,22.825,14.49,360.34,663.53
2001-10-09,0,29.65,16.02,22.835,13.629999999999999,344.47,683.62
2001-10-10,0,31.92,15.37,23.645,16.550000000000004,393.19,654.04
2001-10-11,0,31.47,11.22,21.345,20.25,435.97,489.78
2001-10-12,0,30.95,11.75,21.35,19.2,422.34,508.34
2001-10-13,0,31.01,10.28,20.645,20.730000000000004,432,457.92
2001-10-14,0,33.47,11.23,22.35,22.24,437.57,489.89
2001-10-15,0,34.02,12.09,23.055,21.930000000000003,428.81,520.54
2001-10-16,0,35.18,12.59,23.884999999999998,22.59,428.07,539.16
2001-10-17,0,34.98,14.8,24.89,20.179999999999996,401.23,628.62
2001-10-18,0,33.98,12.78,23.38,21.199999999999996,409.24,546.43
2001-10-19,0,34.48,12.04,23.259999999999998,22.439999999999998,417.04,518.78
2001-10-20,0,34.68,13.97,24.325,20.71,397.04,593.94
2001-10-21,0,34.43,13.07,23.75,21.36,401.41,557.73
2001-10-22,0,32.47,16.27,24.369999999999997,16.2,337.55,721.54
2001-10-23,0,32.74,13.13,22.935000000000002,19.61,382.61,559.99
2001-10-24,0,32.31,13.12,22.715,19.190000000000005,374.2,559.67
2001-10-25,0,32.96,11.81,22.385,21.15,390.38,510.47
2001-10-26,0,35.11,12.34,23.725,22.77,398.14,530.06
2001-10-27,0,36.31,15.18,25.745,21.130000000000003,379.76,645.32
2001-10-28,0,33.6,15.21,24.405,18.39,350.44,647.15
2001-10-29,0,33.33,11.99,22.66,21.339999999999996,381.24,517.22
2001-10-30,0,32.55,13.19,22.869999999999997,19.36,360.2,562.43
2001-10-31,0,31.79,15.17,23.48,16.619999999999997,323.83,645.06
2001-11-01,0,29.34,15.47,22.405,13.87,283.51,658.62
2001-11-02,0,30.92,11.81,21.365000000000002,19.11,348.21,510.43
2001-11-03,0,33.36,12.67,23.015,20.689999999999998,357.66,542.38
2001-11-04,0,34.55,18.25,26.4,16.299999999999997,303.79,794.79
2001-11-05,6.36,30.05,17.43,23.740000000000002,12.620000000000001,182.58,1037.79
2001-11-06,0,30.19,15.71,22.950000000000003,14.48,274.17,778.98
2001-11-07,0,29.96,13.76,21.86,16.200000000000003,298.3,622
2001-11-08,0,29.76,11.86,20.810000000000002,17.900000000000002,319.13,512.2
2001-11-09,0,30.11,13.43,21.77,16.68,301.15,571.85
2001-11-10,0,30.47,16.36,23.415,14.11,261.52,776.3
2001-11-11,0,28.45,12.57,20.509999999999998,15.879999999999999,289.83,548.32
2001-11-12,0,28.83,11.35,20.09,17.479999999999997,309.25,494.28
2001-11-13,0,25.76,14.02,19.89,11.740000000000002,225.53,842.58
2001-11-14,0,24.05,6.61,15.33,17.44,311.82,363.95
2001-11-15,0,26.23,6.78,16.505,19.45,330.51,355.6
2001-11-16,0,27.73,8.19,17.96,19.54,328.3,393.99
2001-11-17,0,28.11,8.89,18.5,19.22,323.5,414.49
2001-11-18,0,27.02,10.2,18.61,16.82,299.03,455.51
2001-11-19,0,27.71,8.73,18.22,18.98,319.54,409.69
2001-11-20,0,27.1,10.15,18.625,16.950000000000003,298.68,453.77
2001-11-21,0,26.74,7.33,17.035,19.409999999999997,320.89,369.99
2001-11-22,0,25.87,8.28,17.075,17.590000000000003,302.7,396.67
2001-11-23,0,23.44,12.37,17.905,11.070000000000002,213.39,635.2
2001-11-24,0,22.16,3.76,12.96,18.4,312.64,283.91
2001-11-25,0,19.55,9.97,14.760000000000002,9.58,190.95,653.33
2001-11-26,0,17.97,5.95,11.959999999999999,12.02,237.2,407.16
2001-11-27,0,16.73,-0.63,8.05,17.36,306.83,202.82
2001-11-28,0,15.96,1.33,8.645,14.63,276.51,257.42
2001-11-29,0,15.89,2.54,9.215,13.350000000000001,259.62,304.75
2001-11-30,0,18.71,5.41,12.06,13.3,257.73,350.86
2001-12-01,0,20.26,2.54,11.4,17.720000000000002,306.35,258.95
2001-12-02,0,22.71,2.81,12.76,19.900000000000002,321.43,264.37
2001-12-03,0,23.12,3,13.06,20.12,321.51,268.2
2001-12-04,19.82,17.58,6.87,12.225,10.709999999999997,157.76,654.46
2001-12-05,0,16.35,1.4,8.875,14.950000000000001,269.58,505.46
2001-12-06,0,18.8,0.35,9.575000000000001,18.45,302.25,422.6
2001-12-07,0,19.95,1.48,10.715,18.47,299.88,453.63
2001-12-08,0,19.83,4.97,12.399999999999999,14.86,261.67,635.54
2001-12-09,0,21.34,3.75,12.545,17.59,289.44,536.93
2001-12-10,0,17.46,4.25,10.855,13.21,240.49,652.61
2001-12-11,5.75,11.52,4.1,7.81,7.42,111.42,818.6
2001-12-12,0,12.42,2.05,7.234999999999999,10.370000000000001,202.98,675.51
2001-12-13,0,13.25,-1.17,6.04,14.42,261.42,480.36
2001-12-14,0,12.79,-1.46,5.664999999999999,14.25,260.03,474.15
2001-12-15,0,12.07,2.28,7.175,9.790000000000001,195.48,697.76
2001-12-16,0,14.41,-0.87,6.7700000000000005,15.28,275.03,472.93
2001-12-17,0,17.06,-2.14,7.459999999999999,19.2,308.76,392.88
2001-12-18,0,18.3,-1.39,8.455,19.69,310.37,407.29
2001-12-19,0,22.5,-0.51,10.995,23.01,325.15,400.88
2001-12-20,0,24.04,3.74,13.89,20.299999999999997,307.85,551.98
2001-12-21,0,19.26,5.43,12.345,13.830000000000002,250.78,733.92
2001-12-22,0,16.62,0.48,8.55,16.14,281.14,502.33
2001-12-23,0,16.4,0.39,8.395,16.009999999999998,278.45,503.17
2001-12-24,0,17.51,0.04,8.775,17.470000000000002,292.42,471.59
2001-12-25,0,17.4,-1.41,7.994999999999999,18.81,301.74,418.24
2001-12-26,0,18.12,-2.2,7.960000000000001,20.32,310.67,384.84
2001-12-27,0,17.99,-1.51,8.239999999999998,19.5,304.9,409.73
2001-12-28,0,16.15,0.56,8.354999999999999,15.589999999999998,269.88,518.59
2001-12-29,0,19.04,7.39,13.215,11.649999999999999,214.17,904.64
2001-12-30,0,20.56,6.84,13.7,13.719999999999999,243.69,809.21
2001-12-31,0,20.06,6.93,13.495,13.129999999999999,238.02,827
2002-01-01,0,19.31,3.83,11.57,15.479999999999999,264.1,507.54
2002-01-02,0,19.47,4.2,11.834999999999999,15.27,262.23,522.23
2002-01-03,0,19.01,4.55,11.780000000000001,14.46,252.98,552.71
2002-01-04,0,18.85,2.33,10.59,16.520000000000003,278.97,439.43
2002-01-05,0,18.26,0.81,9.535,17.450000000000003,290,385.41
2002-01-06,0,18.71,0.34,9.525,18.37,299.63,359.38
2002-01-07,0,22.15,1.64,11.895,20.509999999999998,316.13,353.73
2002-01-08,0,25.88,4.13,15.004999999999999,21.75,323.64,386.48
2002-01-09,0,23.51,6.52,15.015,16.990000000000002,285.82,533.63
2002-01-10,0,23.44,8.4,15.920000000000002,15.040000000000001,263.87,650.23
2002-01-11,0,23.39,8.16,15.775,15.23,267.76,631.44
2002-01-12,0,23.32,3.35,13.335,19.97,318.25,385.27
2002-01-13,0,22.6,1.87,12.235000000000001,20.73,326.15,341.79
2002-01-14,0,22.82,2.32,12.57,20.5,325.9,351.04
2002-01-15,0,20.37,4.6,12.485,15.770000000000001,282.59,489.75
2002-01-16,0,19.25,7.94,13.595,11.309999999999999,218.69,757.84
2002-01-17,0,17.17,3.81,10.49,13.360000000000001,254.99,526.25
2002-01-18,0,17.65,-1.44,8.104999999999999,19.09,324.27,293.93
2002-01-19,0,16.95,-1.31,7.819999999999999,18.259999999999998,318.9,304.74
2002-01-20,0,16.55,-2.86,6.845000000000001,19.41,331.55,264.23
2002-01-21,0,19.03,-2.38,8.325000000000001,21.41,347.69,247.66
